Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
1,0.28645408783905746,0.5076744152598169,0.3218378738459845,1,0,0.32525250000000006,0.6388888888888888,2,0,0.5,0,0.5774466666666667,0.5,2,3,6
1,0.26235296665970786,0.5115517748358767,0.31603531958085984,1,0,0.4806735,0.6388888888888888,2,0,0.5,0,0.5518293333333333,0.5,2,3,6
1,0.7883560839244256,0.7849465759379175,0.4432187649995296,1,1,0.5669774999999999,0.5496112086211351,2,0,0.37673199999999996,0,0.5766623333333333,0.5,2,3,6
1,0.6529617938869591,0.8609536107186919,0.4903384985975442,1,1,0.8422639999999999,0.0,2,0,0.028340000000000032,0,0.5053823333333333,0.042003,2,3,6
1,0.3529842143347087,0.5528863056693751,0.3546988022180596,1,1,0.6329864999999999,0.3519615123712856,2,0,0.5,0,0.7390733333333334,0.324261,2,3,6
1,0.9550951519156422,0.5632459072981457,0.36652264050179884,1,1,0.5,0.6388888888888888,2,0,0.6029555,0,0.43113199999999996,0.0,3,0,6
1,0.20091132119598742,0.6018357230067055,0.3879404107875153,1,0,1.0,0.6388888888888888,2,0,0.5,0,0.423889,0.077639,2,3,6
1,0.8314261470388339,0.6601059851569642,0.39981655559478446,1,1,0.5,0.0,2,0,0.39564299999999997,0,0.2977873333333333,0.138182,2,3,6
1,0.9543287756809401,0.7990437044944612,0.47656079691770137,1,1,0.5,0.6388888888888888,2,0,0.058732000000000006,0,0.3333333333333333,0.3318245,2,3,6
1,0.5480857828556717,0.6696805263460694,0.39662596280632834,1,1,0.15342199999999995,0.0,2,0,0.5,0,0.0,0.3698045,2,3,6
1,0.5246219523871559,0.5370472618370337,0.3827336914796938,1,1,0.5,0.3429551486945228,2,0,0.846989,0,0.0,0.3440065,2,3,6
0,0.2969090609436239,0.16030414799567927,0.241441234683202,1,0,0.6293975,1.0,2,0,0.08609299999999998,0,0.2263143333333333,0.5,3,3,6
0,1.0,0.4293401656897027,0.33473973445470284,1,1,0.5,0.6388888888888888,2,0,0.820821,0,0.09529633333333333,0.751505,3,0,6
0,1.0,0.446132069139654,0.3090160138286122,1,1,0.8449644999999999,0.0,2,0,0.3592845,0,0.22478266666666663,0.353623,3,0,6
1,0.4713567447343182,0.5505151434762876,0.3516775686836925,1,1,0.8563734999999999,0.5045380724306661,2,0,0.2631565,0,0.3333333333333333,0.0868325,2,3,6
0,1.0,0.5670713290334133,0.38779281693543954,1,1,0.6768015000000001,0.03017200694726796,2,0,0.415307,0,0.235429,0.0,3,0,6
0,1.0,0.45136580540409277,0.3289343493123189,1,1,0.7990254999999999,0.6388888888888888,2,0,0.0,0,0.0,0.0,3,0,6
1,0.4062120022539738,0.6716721427795216,0.41090176947226464,1,1,0.359078,0.0,2,0,0.5,0,0.0,0.153062,2,3,6
1,0.3705828908313805,0.5364260053567893,0.3316170503675854,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.9072153333333333,0.634991,3,3,6
1,0.8738779055622611,0.9379634453486068,0.5058744419666567,1,1,0.5,0.0,2,0,0.5009680000000001,0,0.3333333333333333,0.0,2,3,6
1,0.8782081974958286,0.5146101146148294,0.3525404119840867,1,1,0.897543,0.8688610461962458,2,0,0.18393800000000005,0,0.007652666666666666,0.0,3,0,6
1,0.3872143299999843,0.4162877867767856,0.3316170503675854,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.979911,0.8461435,3,3,6
0,0.8393764089298802,0.17343043845126171,0.21767576126885635,1,0,0.515128,0.5918058709481464,2,0,0.49216150000000003,0,0.32880466666666663,0.1668365,3,3,6
1,1.0,0.7100681903897414,0.41362093222663,1,1,0.5,0.0,2,0,0.5874174999999999,0,0.11363833333333334,0.0100765,2,0,6
0,0.34372727543843407,0.14184623842185662,0.22714248173502427,1,0,0.7467239999999999,0.6388888888888888,2,0,0.42499849999999995,0,0.31815299999999996,0.722266,3,3,6
1,0.27342217590100093,0.5887613703919152,0.3904984076554019,1,1,0.721268,0.6388888888888888,2,0,0.9128145000000001,0,1.0,0.0,2,3,6
0,0.3260829418440204,0.15825659850291185,0.21142939015524953,1,0,0.5019754999999999,0.6388888888888888,2,0,0.103989,0,0.638917,0.6144975,3,3,6
1,0.449255243707002,0.6986478582432545,0.4123510815703443,1,1,0.17069,0.0,2,0,0.5,0,0.0,0.487752,2,3,6
0,0.45205047269097165,0.4620749886535793,0.33191794835557975,1,1,0.5,0.6201581498730899,2,0,0.48221749999999997,0,0.06331899999999999,0.86608,3,3,6
1,0.5057410096107814,0.5132097905227027,0.3780735822177478,1,1,0.5,0.63356164635116,2,0,0.873651,0,0.0,0.399878,2,3,6
0,0.4886518442246627,0.4265075557572695,0.3316170503675854,1,1,0.5,0.6388888888888888,2,0,0.568775,0,0.0,0.0624885,3,3,6
1,0.7642676201583117,0.6038073633475456,0.39709978695375836,1,1,0.5,0.0,2,0,0.5,0,0.0,0.0,2,3,6
1,0.5400250699657979,0.5700038194289077,0.3586132745863646,1,1,0.8036675,0.6388888888888888,2,0,0.5,0,0.15033633333333332,0.315433,2,3,6
0,0.7523019948296726,0.49940231530903834,0.3154406088862397,1,1,1.0,0.6388888888888888,2,0,0.253819,0,0.6081133333333333,0.5,1,0,6
1,0.17286374916221547,0.49940231530903834,0.35923081832813575,1,0,0.5306919999999999,0.25260504180076593,2,0,0.45462650000000004,0,0.3333333333333333,0.481234,2,3,6
0,0.25747514114805126,0.3671485965596375,0.31429638447449815,1,0,0.8481905000000001,0.6388888888888888,2,0,0.7364820000000001,0,0.6187063333333334,0.5,2,3,6
1,0.5084356824784922,0.8125455454911563,0.46011506621501586,1,1,0.05803400000000003,0.13303681838932535,2,0,0.5,0,0.3087833333333333,0.985585,2,3,6
1,0.45205047269097165,0.6478846116967216,0.4124992577743135,1,1,0.558216,0.6388888888888888,2,0,0.0011459999999999804,0,0.0,0.533354,2,3,6
0,0.7445871005514072,0.49940231530903834,0.3154406088862397,1,1,1.0,0.6388888888888888,2,0,0.573537,0,0.4720253333333333,0.5,1,0,6
1,1.0,0.5383736743864942,0.36733879859207796,1,1,0.5156229999999999,0.6388888888888888,2,0,0.9015010000000001,0,0.6614933333333333,0.2093115,3,0,6
0,0.7116178038822972,0.4159062434078895,0.3154406088862397,1,1,0.9690155,0.0,2,0,0.46562099999999995,0,0.17500066666666664,0.1859705,1,0,6
1,1.0,0.413946588722617,0.33965037635409123,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.3333333333333333,0.0,3,0,6
1,1.0,0.5260664037280187,0.36981142429004676,1,1,0.9421060000000001,0.6388888888888888,2,0,1.0,0,0.6666666666666666,0.4162,3,0,6
1,0.3509335124792615,0.45381287674910675,0.3346871367552262,1,1,0.5,0.6037283536010944,2,0,0.5,0,0.553852,0.557358,3,3,6
0,1.0,0.455554792024905,0.3091687922301828,1,1,0.7222995000000001,0.6388888888888888,2,0,0.014898999999999996,0,0.0,0.0,3,0,6
1,0.4113061590307284,0.5348039466366652,0.3472265884572173,1,1,0.5,0.0,2,0,0.36157950000000005,0,0.46338666666666667,0.5474705,2,3,6
0,0.35573278166433064,0.07288077628693967,0.17080698898398328,1,0,0.5,0.0,2,0,0.0,0,0.0,0.4845485,3,3,6
0,0.5672330335882919,0.10663038475552478,0.20497540250345048,1,0,0.5,0.0,2,0,0.3199035,0,0.024038999999999998,0.0,3,3,6
1,0.45205047269097165,0.537318936696562,0.3451239745934719,1,1,0.5,0.0,2,0,0.2001235,0,0.29597433333333334,0.5059915,2,3,6
0,1.0,0.47613815785268176,0.32578460203860327,1,1,1.0,0.6388888888888888,2,0,0.9972574999999999,0,0.0,0.0,3,0,6
0,1.0,0.43109806183959076,0.3081529036169335,1,1,0.9884875,0.0,2,0,0.4341745,0,0.23417933333333332,0.4396665,3,0,6
1,0.9634766197298056,0.7759533390438325,0.469353375327467,1,1,0.5,0.0,2,0,1.0,0,0.3333333333333333,0.0,2,0,6
0,0.29242622708943833,0.4063756496225319,0.2919074372597871,1,0,0.8830180000000001,0.12821181674579485,2,0,0.8539635000000001,0,0.23427966666666666,0.4137195,2,3,6
1,0.2586585590577257,0.4990387504234932,0.3154406088862397,1,0,0.04822749999999998,0.1718278116216525,2,0,0.7250345,0,0.0,0.363059,2,3,6
1,1.0,0.5355530501096291,0.40118285019518185,1,1,0.5649845,0.6388888888888888,2,0,0.28401750000000003,0,0.2900423333333333,0.0,3,0,6
1,0.19562654980324823,0.5621052724099802,0.3644946566508278,1,0,0.5098370000000001,0.4950285496862237,2,0,0.916002,0,0.3333333333333333,0.3043035,2,3,6
1,0.24535541683605477,0.49873711142504673,0.3290120771136369,1,0,0.8676485,0.0,2,0,0.04358300000000004,0,0.03672466666666666,0.0018475,3,3,6
0,1.0,0.49665760018409966,0.32059528858181574,1,1,1.0,0.6388888888888888,2,0,0.7515989999999999,0,0.0,0.0,3,0,6
1,0.43576053254057057,0.746636425525931,0.46867406993212024,1,1,0.29439099999999996,0.2731574370031993,2,0,0.7347345000000001,0,0.578846,0.9434275,2,3,6
1,0.956796016933057,0.5168654154707646,0.35589499344805997,1,1,0.5,0.0,2,0,0.7025859999999999,0,0.7667606666666666,0.0,3,0,6
0,1.0,0.43441808843176544,0.3396516704694098,1,1,0.5052700000000001,0.4339892948317483,2,0,0.325774,0,0.0,0.3954835,3,0,6
0,0.25251624791829186,0.275963726611991,0.2825965121015259,1,0,1.0,0.9719636645699254,2,0,0.5,0,0.9643073333333333,0.5,2,3,6
1,1.0,0.7691275081981885,0.43165506815947263,1,1,0.5,0.0,2,0,0.883337,0,0.3333333333333333,0.0135465,2,0,6
1,0.5353080237389282,0.5169812768079165,0.3600885013436973,1,1,0.8447884999999999,0.376396863225573,2,0,0.639607,0,0.32355366666666663,0.4142745,2,3,6
1,0.20149989091143095,0.4614297608622002,0.329618580434097,1,1,0.7065779999999999,0.19958511413079982,2,0,0.492656,0,0.0023499999999999997,0.482732,2,3,6
1,0.6705287263948815,0.7696209176857138,0.47387477969193137,1,1,0.9617165000000001,0.0,2,0,0.47204749999999995,0,0.6439429999999999,0.5,2,3,6
1,0.20091132119598742,0.5849379462659088,0.38471741658677194,1,1,1.0,0.6388888888888888,2,0,0.5,0,0.680272,0.4301605,2,3,6
1,0.9547951410852661,0.5816878359978781,0.37022495075185513,1,1,0.5,0.6388888888888888,2,0,0.5179769999999999,0,0.40357866666666664,0.0,3,0,6
1,0.20091132119598742,0.6187015379993226,0.3807974765812464,1,1,0.9412609999999999,0.6388888888888888,2,0,0.726493,0,0.3333333333333333,0.3733255,2,3,6
1,0.8076319179026111,0.7203698613499365,0.4356336235007059,1,1,0.5,0.6388888888888888,2,0,0.311319,0,0.011248333333333332,0.0529475,2,3,6
1,0.5543100658141537,0.6254534573023007,0.40062600855006947,1,1,0.48674949999999995,0.0,2,0,0.5,0,0.0,0.232011,2,3,6
0,0.21087260495654514,0.18645285322526028,0.265293494706095,1,0,1.0,0.7188792443946426,2,0,0.5,0,0.46795733333333334,0.5,3,3,6
0,1.0,0.4031415202285906,0.32707083134188875,1,1,0.5780325,0.555442528400024,2,0,0.11064050000000003,0,0.16775966666666667,0.898068,3,0,6
1,0.49257373367006896,0.5643086354251232,0.36848151859476164,1,1,0.9961024999999999,0.6388888888888888,2,0,0.7069065000000001,0,0.15274566666666667,0.3441465,2,3,6
0,1.0,0.5120851365086265,0.37788804652217745,1,1,0.9721435,0.0,2,0,0.7213875000000001,0,0.22508733333333333,0.389667,3,0,6
1,0.37089530793584025,0.6605674328963098,0.4098091640852901,1,1,0.39037299999999997,0.0,2,0,0.5,0,0.155854,0.284334,2,3,6
1,0.43850975283198623,0.6166360100232042,0.4098596507591534,1,1,0.582031,0.6234644925787713,2,0,0.584452,0,0.25097533333333333,0.0,2,3,6
1,0.36192316083736065,0.5085373824606712,0.3316170503675854,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.9492536666666667,0.7066875,3,3,6
1,0.36834222732174215,0.5324527605361906,0.3316640348418679,1,1,0.5,0.43995374976540624,2,0,0.5,0,0.8455383333333333,0.6032675,3,3,6
1,0.943635320838114,0.9065790062453258,0.4918644627635832,1,1,0.5,0.0,2,0,0.5982354999999999,0,0.3333333333333333,0.0,2,0,6
1,0.9347408259652764,0.5843766180635015,0.3590440693994543,1,1,0.6238520000000001,0.6881011511324568,2,0,0.4598145,0,0.13600766666666667,0.0,3,0,6
1,0.8047803332930462,0.5947661838311911,0.35842268375283126,1,1,0.5058279999999999,0.7911560244851157,2,0,0.42232250000000005,0,0.2966543333333333,0.1979895,3,0,6
1,0.35777524615560885,0.5334355842927185,0.3316170503675854,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.7568516666666666,0.671522,3,3,6
0,0.4515404593021156,0.3995218522472306,0.3316170503675854,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.048972999999999996,1.0,3,3,6
0,0.5183589437715134,0.2555361743065898,0.2126650357260228,1,0,0.5170699999999999,0.4014611629144591,2,0,0.49819199999999997,0,0.4255173333333333,0.509726,3,3,6
1,1.0,0.5914022098352691,0.3581644673056853,1,1,0.8732040000000001,0.0,2,0,0.6328635,0,0.295211,0.336704,3,0,6
1,1.0,0.7813668601417825,0.4270427117527794,1,1,0.5,0.636514492266592,2,0,0.12972700000000004,0,0.311739,0.4988,2,0,6
0,0.35165920417142116,0.13583343454553587,0.2078369260310723,1,0,0.56195,0.0,2,0,0.5,0,0.527476,0.6566815,3,3,6
0,0.39981051551019686,0.06648842665098442,0.1932622353441058,1,0,0.5,0.0,2,0,0.41681749999999995,0,0.09395866666666666,0.287924,3,3,6
1,0.2910837878690372,0.6172053286626564,0.3952020396331535,1,1,0.666037,0.6388888888888888,2,0,0.9997475,0,0.8019876666666665,0.220751,2,3,6
0,0.2556608114619907,0.22459919967782582,0.25431610489930856,1,0,0.8741215,0.703515447534282,2,0,0.48116099999999995,0,0.38191733333333333,0.5,3,3,6
0,0.34257665630194445,0.19389994055114856,0.2302981900274259,1,0,0.6518280000000001,0.6388888888888888,2,0,0.0815555,0,0.6421269999999999,0.5599385,3,3,6
1,0.40619527638648434,0.6840513273714022,0.4124889776457521,1,1,0.45236600000000005,0.27934684443974334,2,0,0.1020875,0,0.0,0.947656,2,3,6
1,0.41115276323699523,0.6683101663928608,0.41117838662159567,1,1,0.48997199999999996,0.0,2,0,0.5,0,0.056826666666666664,0.4097375,2,3,6
0,0.4510939841185878,0.49983379890946544,0.3354475265634983,1,1,0.5,0.46926092911076367,2,0,0.311107,0,0.15463033333333331,0.731332,3,3,6
1,0.45205047269097165,0.44367101452981084,0.3392178183088801,1,1,0.5,0.08411469896580615,2,0,0.20038500000000004,0,0.26288633333333333,0.7721785,3,3,6
1,0.5118665948827258,0.49940231530903834,0.37083965552814635,1,1,0.5,0.6388888888888888,2,0,0.5280265,0,0.0,0.5,2,3,6
1,0.4992661400069377,0.542047277817908,0.36386247322951604,1,1,0.7039085,0.4957805337672987,2,0,0.4918245,0,0.2895736666666666,0.044677,2,3,6
0,0.632450154372097,0.49940231530903834,0.3155084528818125,1,1,0.867157,0.6388888888888888,2,0,1.0,0,0.299234,0.4541355,1,3,6
1,0.8671648053593092,0.7054137608110613,0.4210098049609605,1,1,0.5,0.6388888888888888,2,0,0.09975849999999997,0,0.015912666666666665,0.0816645,2,3,6
0,0.4836517641740582,0.49944226749426335,0.3350176133664694,1,1,0.5,0.6388888888888888,2,0,0.693452,0,0.3087336666666667,0.672015,2,3,6
0,0.6131880828194135,0.49940231530903834,0.31577495975521763,1,1,0.8921915,0.6388888888888888,2,0,0.5828024999999999,0,0.2853243333333333,0.4198295,1,0,6
1,0.18529332895932638,0.5265678036525889,0.3581929459309132,1,1,0.5049760000000001,0.37822494662657524,2,0,0.330307,0,0.3333333333333333,0.302365,2,3,6
1,0.2592243253382137,0.4249474229242445,0.3111797665529362,1,0,0.5043280000000001,0.0,2,0,1.0,0,0.037460999999999994,0.164015,2,3,6
1,0.5754918952686953,0.7738718301936243,0.4606405660047581,1,1,0.06106350000000005,0.5155387089085233,2,0,0.5,0,0.42924999999999996,0.9720885,2,3,6
1,0.4514479396387049,0.7156834700230768,0.4235258724925275,1,1,0.4819825,0.0,2,0,0.427685,0,0.0,0.8338725,2,3,6
1,0.4823474478768538,0.5283836304710521,0.37316715428136527,1,1,0.659888,0.5331593761855915,2,0,0.5774490000000001,0,0.10851133333333332,0.477108,2,3,6
1,0.44615161584499685,0.6860808983808178,0.41176532453608417,1,1,0.449558,0.06505433567026842,2,0,0.19926999999999995,0,0.0,0.6828965,2,3,6
0,0.4814868944603411,0.500399122330395,0.3405836437924745,1,1,0.5213810000000001,0.6181381682145233,2,0,0.26121300000000003,0,0.16713899999999998,0.5145675,2,3,6
1,1.0,0.489408276175074,0.3676211422016934,1,1,0.5648340000000001,0.3576027702395739,2,0,0.803345,0,0.3902743333333333,0.145449,3,0,6
0,0.5762636458812395,0.47725082621119075,0.3189548760922962,1,1,0.5912005,0.4846522711755594,2,0,0.7284695000000001,0,0.012936333333333334,0.2620075,1,3,6
1,1.0,0.44625392330458924,0.3348548136594012,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.3333333333333333,0.0,3,0,6
1,1.0,0.6382341613556894,0.37205815407094944,1,1,0.901348,0.6388888888888888,2,0,0.9892325,0,0.6582186666666666,0.4684625,3,0,6
1,0.401688785224228,0.3995218522472306,0.3316170503675854,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.17578033333333332,1.0,3,3,6
1,0.21004379552878127,0.42482956397783145,0.3305133802946376,1,0,0.7463789999999999,0.0,2,0,0.496293,0,0.48415566666666665,0.4322915,3,3,6
0,1.0,0.4566734532111969,0.33039776726737047,1,1,0.8665645,0.6388888888888888,2,0,0.15129700000000001,0,0.0,0.5516745,3,0,6
1,0.3753564935951669,0.48826164845912423,0.33413469510219684,1,1,0.5,0.314513806941906,2,0,0.5,0,0.8758383333333333,0.679406,3,3,6
0,0.6909936540275655,0.11074146461514855,0.20133256494050022,1,0,0.5,0.0,2,0,0.139289,0,0.007039999999999999,0.0,3,3,6
0,0.5582088504576225,0.11064158415208691,0.19990214692607078,1,0,0.5,0.0,2,0,0.4232205,0,0.18213400000000002,0.1178555,3,3,6
0,0.3928645088581487,0.08278292539488774,0.18821218487203117,1,0,0.5,0.0,2,0,0.49751749999999995,0,0.10822533333333334,0.258715,3,3,6
0,0.33506860022885043,0.11867397099151766,0.2091043906622394,1,0,0.6470335,0.8312535785811428,2,0,0.5,0,0.367696,0.6305215,3,3,6
1,0.43446028469762055,0.4695280688072514,0.33988417446282115,1,1,0.5,0.4154256633895219,2,0,0.30303800000000003,0,0.14432433333333333,0.874793,3,3,6
1,0.4598011794122402,0.5454911561842786,0.3505310633937021,1,1,0.657966,0.32531244525390646,2,0,0.284238,0,0.31665866666666664,0.2724495,2,3,6
0,1.0,0.4933175974993129,0.3167026544095106,1,1,1.0,0.6388888888888888,2,0,0.5830120000000001,0,0.0,0.0,3,0,6
0,1.0,0.45164946591918786,0.32417376817233234,1,1,0.9010640000000001,0.6388888888888888,2,0,0.37231400000000003,0,0.0,0.3605835,3,0,6
0,1.0,0.46148968914003774,0.3105244184674232,1,1,0.8980300000000001,0.0,2,0,0.46080049999999995,0,0.311739,0.3523185,3,0,6
0,1.0,0.40764612911267806,0.32916856800852734,1,1,0.5434490000000001,0.0,2,0,0.5444644999999999,0,0.10180733333333333,0.5203935,3,0,6
1,0.9023631629092584,0.7804819192390546,0.4793032941889035,1,1,0.6667514999999999,0.0,2,0,0.7796325,0,0.4423976666666667,0.2406785,2,0,6
1,0.9636541248820824,0.7710911581019837,0.4724848755751919,1,1,0.5,0.0,2,0,1.0,0,0.3333333333333333,0.0,2,0,6
0,0.23813958627964027,0.21332269539814774,0.2651980456131342,1,0,1.0,0.757475584848962,2,0,0.5,0,0.5447113333333333,0.5,3,3,6
0,0.29911963798291297,0.27786744823794907,0.27268312773317516,1,0,1.0,1.0,2,0,0.5,0,0.44139,0.5,2,3,6
1,0.2855397404162945,0.5006548163158335,0.31583051774348536,1,0,0.3265405,0.412483835555864,2,0,0.5960315,0,0.49164566666666665,0.259271,2,3,6
1,1.0,0.5871672782014485,0.36986783962971304,1,1,0.7676575000000001,0.6388888888888888,2,0,0.07329750000000002,0,0.10460333333333333,0.0,3,0,6
1,0.20076108975556306,0.5846083407378049,0.37205815407094944,1,0,0.5,0.6388888888888888,2,0,0.9881145,0,0.3333333333333333,0.060996,2,3,6
1,0.19949419319193162,0.6081541610999954,0.37208148049956546,1,1,0.8828845000000001,0.6388888888888888,2,0,0.9225669999999999,0,0.3333333333333333,0.213415,2,3,6
1,0.32310141783747215,0.5380400736398676,0.33801332047617905,1,1,0.6077319999999999,0.0,2,0,0.40498,0,0.636859,0.485873,3,3,6
0,1.0,0.46395074374988043,0.3108438950984591,1,1,1.0,0.0,2,0,0.49994099999999997,0,0.5457893333333332,0.05362,3,0,6
1,0.15264528949280876,0.6989674757250524,0.45633472889947424,1,1,0.5,0.6388888888888888,2,0,1.0,0,0.34909666666666667,0.466901,2,3,6
1,0.9578518561537722,0.5182357754239728,0.3559952145912576,1,1,0.5,0.0,2,0,0.505255,0,0.9352670000000001,0.0,3,0,6
1,1.0,0.6041889067164421,0.37030912486510337,1,1,0.815825,0.6224719470456299,2,0,0.8892935,0,0.8892463333333334,0.4525905,3,0,6
1,1.0,0.4713299123608867,0.358516854906915,1,1,0.5,0.0,2,0,0.5681989999999999,0,0.35344966666666666,0.0,3,0,6
0,0.25142670582344606,0.2996393915761617,0.2791558234395475,1,0,0.971077,0.3337899410055174,2,0,0.592384,0,0.508135,0.402504,2,3,6
0,0.2436283831190541,0.19986679941446095,0.2746096529431753,1,0,1.0,0.639783189859545,2,0,0.5,0,0.7580826666666667,0.5,2,3,6
1,0.8810338645449592,0.7552800807992996,0.4245969551241111,1,1,0.5,0.36241124476044284,2,0,0.517552,0,0.19947933333333334,0.008508,2,0,6
1,0.46889643492278255,0.526130327224378,0.3484854310450748,1,1,0.8584544999999999,0.2698556851649241,2,0,0.952725,0,0.533477,0.088446,2,3,6
1,0.28879128923853037,0.4609763035598995,0.32855535955307336,1,0,0.41873000000000005,0.6388888888888888,2,0,0.5,0,0.398173,0.606381,3,3,6
1,0.27954278861774573,0.5105569654237812,0.3156478695427195,1,0,0.46823950000000003,0.48958286276942387,2,0,0.5799935,0,0.49192400000000003,0.323257,2,3,6
1,0.8216140399342643,0.7827671842339092,0.44173207723340724,1,1,0.5225135000000001,0.5893653658352056,2,0,0.15378150000000002,0,0.4808283333333333,0.4672465,2,3,6
1,0.6529617938869591,0.7690515990462616,0.4859684329313587,1,1,0.8803034999999999,0.0,2,0,0.16818900000000003,0,0.6329629999999999,0.2436875,2,3,6
1,0.37069826415757723,0.549020931748883,0.3500286716506159,1,1,0.547245,0.0,2,0,0.5,0,0.6932363333333332,0.440207,2,3,6
1,0.9619586342425092,0.46969187276667324,0.3638639371974701,1,1,0.5,0.15584792035542883,2,0,0.7263945,0,0.31093066666666663,0.0,3,0,6
1,0.20091132119598742,0.599476546469186,0.38315633336627697,1,1,0.9535309999999999,0.6388888888888888,2,0,0.8704240000000001,0,0.406609,0.018817,2,3,6
1,0.9162353362203871,0.6151857456995473,0.39556267721953864,1,1,0.5,0.0,2,0,0.427527,0,0.36119066666666666,0.109287,2,3,6
1,0.8871648241947457,0.7969761789090817,0.4845835920408029,1,1,0.6997655,0.29281002219408947,2,0,0.7675635000000001,0,0.34358399999999995,0.303132,2,0,6
1,0.5197281544254643,0.6775750781464747,0.40759447174674135,1,1,0.260802,0.0,2,0,0.5,0,0.0,0.3162335,2,3,6
1,0.5204670058091624,0.5327164449586737,0.37417192159109613,1,1,0.5,0.3415365706661202,2,0,0.5419695,0,0.21072133333333332,0.496893,2,3,6
0,0.27438022153612396,0.20000463445348649,0.25021778727356814,1,0,0.7508414999999999,1.0,2,0,0.16868899999999998,0,0.31096266666666667,0.5,3,3,6
0,1.0,0.425846347091801,0.3327103109004398,1,1,0.5,0.6388888888888888,2,0,0.496274,0,0.013068999999999999,0.764357,3,0,6
0,0.9977385296116602,0.4580498059921889,0.3102270792965547,1,1,0.88401,0.0,2,0,0.4367955,0,0.3223243333333333,0.345972,3,0,6
1,0.4925934229795462,0.5576865607241253,0.35205792535224334,1,1,0.8713979999999999,0.5816012908784605,2,0,0.49733499999999997,0,0.3333333333333333,0.011782,2,3,6
1,1.0,0.5376625254894942,0.3839061276053788,1,1,0.6628115000000001,0.0,2,0,0.47304500000000005,0,0.20141966666666666,0.0,3,0,6
0,1.0,0.47408461553213144,0.3349655494895616,1,1,0.5383445,0.6388888888888888,2,0,0.013364500000000001,0,0.21593266666666666,0.0,3,0,6
1,0.5992052575981365,0.644127108676336,0.5338225688844057,1,1,1.0,0.6388888888888888,2,0,0.5225344999999999,0,0.5753103333333334,0.809798,2,3,2
1,0.6048806005992807,0.7733085043819559,0.5395831533721069,1,1,1.0,0.6388888888888888,2,0,0.7545735,0,0.6666666666666666,0.782398,2,3,2
1,0.8313590928853846,0.6679545919443615,0.516614919699728,1,1,0.635653,0.6388888888888888,2,0,0.385599,0,0.6666666666666666,0.206876,2,0,2
1,1.0,0.6841951552382111,0.5077792988332926,1,1,0.6668050000000001,0.0,2,0,0.752068,0,0.9996603333333334,0.5,2,0,2
0,0.8732813998496302,0.21290319745328778,0.31732792240208907,1,1,0.5684149999999999,0.0,2,0,0.25269050000000004,0,0.0,0.0,2,3,2
0,0.5879812964116923,0.2707699425327772,0.3344581430496163,1,1,0.5,0.0,2,0,0.5,0,0.0,0.0,2,3,2
0,1.0,0.23818294265423168,0.34639655906836786,1,1,0.9549265,0.0,2,0,0.5,0,0.43628399999999995,0.0,3,0,2
0,1.0,0.26756577727775444,0.34727906483338267,1,1,0.7452535,0.6152036857687149,2,0,0.423377,0,0.0,0.0,3,0,2
0,0.4346875154018933,0.3420566266292502,0.34779349184893094,1,1,0.031724500000000044,0.0,2,0,0.5,0,0.0,0.741008,2,3,2
0,0.43597430218632327,0.31642130697980697,0.35267864776476543,1,1,0.8496410000000001,0.0,2,0,0.7993159999999999,0,0.09736433333333333,1.0,2,3,2
1,0.5062726209666658,0.5662003713955137,0.47649216836471686,1,1,0.5,0.6388888888888888,2,0,0.9218375000000001,0,0.43643466666666664,0.6693275,3,3,2
1,0.36144710146178693,0.3995218522472306,0.40014336015381125,1,1,0.7138500000000001,0.0,2,0,1.0,0,0.39088033333333333,0.5,3,3,2
0,0.4317873604804291,0.39962572792881534,0.3904390562916069,1,1,0.9379949999999999,0.0,2,0,0.8888560000000001,0,0.14427099999999998,0.5,3,3,2
0,0.45205047269097165,0.38785781177087264,0.36672321219972603,1,1,0.5886214999999999,0.6388888888888888,2,0,0.8577859999999999,0,0.7433696666666667,0.0354485,3,3,2
0,1.0,0.21873621649609776,0.30952108277276347,1,1,0.5,0.6388888888888888,2,0,0.315264,0,0.0,0.0,2,0,2
1,0.43972687361579166,0.5677944635859804,0.4529403614776776,1,1,0.5,0.6388888888888888,2,0,0.643624,0,0.8897263333333334,0.6189335,3,3,2
1,0.46475339234056967,0.6508510614496572,0.47569271245026723,1,1,0.5,0.6388888888888888,2,0,1.0,0,1.0,1.0,3,3,2
0,0.4031003379391208,0.38039674118015565,0.391018205249522,1,1,1.0,0.0,2,0,1.0,0,0.4269746666666666,0.888975,3,3,2
0,0.20526969048669197,0.3995218522472306,0.3489001222106698,1,1,1.0,0.6388888888888888,2,0,0.0,0,0.34324999999999994,0.6750495,2,3,2
1,0.6024523361434756,0.6059168387274112,0.5580776465648464,1,1,1.0,0.6388888888888888,2,0,0.3884955,0,0.585908,0.0,2,0,2
